Time,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17
54,1.68,929.5,12748.22,3941.66,33945.76,22054.47,342.19,3517.3,351.75,63.69,52.13,189.79,678.5,705.93,3026.83,249.84,2419
55,129.62,674.63,476.01,3153.66,14175.05,25018.04,147.59,3629.17,415.32,152.94,104.71,128.8,780.85,479.33,4216.76,292.38,5773.84
56,128.69,996.23,1762.01,2752.58,32887.71,26361.7,253.26,3117.38,2124.57,91.02,59.69,292.02,894.79,401.66,3734.5,299.19,7143.82
57,37.39,1138.79,2220.09,2556.91,56087.57,16663.61,224.51,2419.14,388.3,116.11,545.06,177.31,844.95,154.33,3166.74,249.67,2869.08
58,1.55,708.72,12784.84,3953.21,34465.03,21221.55,170.34,3743.12,546.91,133.64,40.34,189.23,683,1006.08,3297.24,221.62,2584.41
59,100.05,619.86,450.72,3248.6,13010.79,23800.72,164.44,3399.46,719.6,181.94,85.23,164.29,712.3,692.22,2618.42,260.15,5949.02
60,114.52,1012.77,2526.53,2767.74,31207.82,32757.35,301.73,3036.12,2902.24,80.39,18.77,307.81,959.06,343.56,3324.96,269.41,7468.8
61,17.67,800.45,2299.34,2532.64,57072.72,14712.22,261.39,2266.34,375.52,170.27,695.08,181.09,943.47,169.02,3819.93,192.14,2962.24
62,12.28,735.74,12386.04,4073.85,35449.22,17876.49,145.67,4032.51,678.18,149.67,41.41,265.01,541.93,698.03,2175.66,185.38,2780.31
63,2.1,678.62,483.48,3408.59,14599.99,21958.61,140.23,3361.2,623.73,93.49,89.86,268.56,645.06,594.7,2929.2,219.51,5899.52
64,2.86,883.7,2613.16,2672.2,32031.9,18038.88,219.84,2290.78,4464.99,87.44,27.99,381.52,699.25,1081.51,3127.81,250.41,7756.95
65,284.12,859.53,2030.51,2579.52,59872.53,18202.38,251.29,2966.8,641.66,161.62,290.09,81.11,589.03,179.18,4878.07,182.37,2565.15
66,322.58,881.96,10247.29,4315.69,39229.95,20662.07,182.04,5514.97,461.55,154.88,70.26,140.77,356.51,910.34,6066.43,221.31,4238.19
67,352.66,767.19,454.1,3524.53,15286.14,18830.68,281.78,2442.6,772.82,88.92,98.09,129.77,368.61,849.1,3565.67,416.61,10944.92
68,87.51,1150.38,3126.32,2853.25,35260,17872.41,267.97,4817.17,5236.35,52.54,44.76,85.16,609.34,1123.99,4317.35,358.89,13042.11
69,367.53,898.62,1569,2697.19,59872.44,8481.95,330.01,1766.43,228.28,79.09,77.99,219.3,784.38,289.63,5274.72,323.39,7179.73
70,340.76,890.91,10230.32,4404.2,38343.42,14052.5,282.86,1189.16,1065.47,114.23,107.73,147.85,2124.34,261.37,4680.73,290.88,4280.45
71,473.08,882.6,466.9,3789.36,15068.05,16288.24,131.61,909.42,478.75,130.66,90.03,90.14,974.76,173.63,3829.42,420.76,9353.39
72,295.42,885.33,3394.65,2852.04,37081.91,13837.75,620.01,805.47,1599.42,131.31,110.07,140.39,805.36,345.94,4036.81,428.13,9785.39
