Time,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17
61,17504.64,,437.35,212.93,622.46,2651.11,1812.44,1837.93,3608.61,1368.86,1314.31,7506.74,1053.45,522.41,2318.44,418.19,6117.37
62,31811.65,,1315.45,504.03,296.3,1763.38,6188.79,2851.39,2888.35,1796.77,1261.25,5863.92,1703.71,449.32,7663.43,591.97,7946.7
63,15095.41,,1198.32,402.26,347.03,1939.72,2313.48,2358.28,2166.68,721.01,1403.03,5574.35,1601.52,430.09,5825.95,404.89,6186.67
64,2485.83,,248.95,234.12,198.89,855.07,1692.65,1912.76,1757.36,991.39,1647.63,6357.05,1069.98,262.84,3866.52,468.9,5781.57
65,12154.58,,430.82,192.29,427.54,2229.45,2120.79,1534.64,2798.53,1344.79,1618.5,6847.48,923.9,371.22,2144.12,473.54,6020.18
66,24405.51,,794.61,564.31,359.2,1788.28,6206.18,2192.51,2841.48,1400.11,1669.85,6072.04,1439.17,356.93,2970.81,435.06,7759.4
67,12082.18,,839.92,452.11,522.15,2318.68,2256.28,2423.41,2743.41,1192.22,1594.57,3854.86,1507.48,578.4,4748.87,603.6,6350.99
68,3652.37,,356.74,207.55,293.95,1531.85,1587.6,2404.89,2478.15,1530.8,1710.28,7009.87,1236.57,432.13,3900.15,533.69,5692.92
69,9476.17,,449.08,196.53,239.64,1930.68,1570.93,1305.04,4506.4,923.48,1601.34,7008.06,962.13,310.6,4162.58,468.91,5681.84
70,14278.24,,1881.71,576.36,936.49,2461.68,6067.96,1735.65,3050.63,990.05,1737.53,5031.51,1467.01,1044.15,4482.27,903.26,12025.45
71,9878.84,,850.41,431.45,433.18,2207.54,2412.96,1462.76,2054.17,845.85,1973.69,6963.35,1130.79,493.57,4989.02,561.13,5005.97
72,3645.29,,377.07,214.52,2684.48,1521.84,1114.35,2147.31,1635.77,617.58,1693.69,3860.83,1151.81,651.77,6263.22,284.84,5688.14
