Time,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17
58,141.88,,44,112.76,208.7,142.92,1735.42,378.17,1463.75,266.3,1002.6,963.59,182.78,32.32,6.19,182.24,502.3
59,105.9,,27.31,42.01,159.32,156.26,2044.81,387.47,1017.55,349.76,1545.13,997.67,187,39.62,5.77,131.5,619.36
60,189.94,,72.69,15.92,270.55,144.83,2092.9,1305.82,736.27,161.33,1190.33,878.73,317.67,30.36,0.84,72.63,672.16
61,86.43,,63.28,34.49,143.42,99.24,1444.51,643.75,846.96,339.66,1487.28,785.22,141.13,34.72,5.41,128.97,684.03
62,22.5,,57.72,111.11,153.96,131.72,1353.96,256.38,875.51,167.76,989.47,771.06,170.1,22.73,0.59,160.85,545.66
63,20.63,,70.9,45.27,111.38,174.48,1688.65,375.17,1223.83,517.06,923.73,981.86,183.88,18.08,,121.4,638.64
64,19.38,,49.51,13.94,106.39,141.83,1985.43,874.97,954.43,456.36,1014.22,1426.69,318.21,14.29,12.13,99.75,684.57
65,17.95,,29.79,31.65,139.2,134.39,1314.02,502.65,775.38,323.88,821.73,1114.11,131.74,34.14,0.45,94.94,938.69
66,45.48,,55.31,90.46,134.12,261.86,1214.4,356.54,763.2,311.23,1284.09,916.52,174.01,53.83,5.32,232.68,556.23
67,46.85,,103.55,52.76,253.19,133.4,1490.81,553.78,870.86,316.86,994.34,974.34,164.01,19.37,12.45,120.8,654.38
68,19.68,,51.7,13.38,79.33,89.95,1813.14,974.37,1224.34,428.45,1326.32,907.51,306.93,20.89,10.32,100.34,733.92
69,10.32,,82.67,28.98,132.91,81.9,884.26,871.51,872.19,146.13,947.05,1237.27,154.8,13.52,,52.99,944.65
70,151.82,,24.46,77.21,95.9,145.32,827.54,233.31,1254.25,106.17,1121.88,908.56,346.77,71.67,0.18,193.92,242.09
71,129.98,,17.14,47.15,37.54,103.04,589.28,246.17,864.72,80.51,715.32,809.82,91.36,30.69,0.71,13.42,179.45
72,41.57,,15.63,27.23,58.84,164.16,61.59,77.96,959.83,67.39,827.52,406.95,34.07,34.78,1.09,27.23,552.51
